file,rating,base_bias,play_count,artist,album,title,disc,track,duration,year
Splatoon 3 - OST 2/Disc 2/2.13 Splatfest Battle Lost.mp3,4,1,0,Deep Cut,Splatoon 3 (Original Sound Version),Splatfest Battle Lost,2,13,62.544,2022
Splatoon 3 - OST 2/Disc 2/2.14 Low Tide.mp3,4,1,0,Nintendo,Splatoon 3 (Original Sound Version),Low Tide,2,14,127.137,2022
Splatoon 3 - OST 2/Disc 2/2.15 The Crater.mp3,4,1,0,Nintendo,Splatoon 3 (Original Sound Version),The Crater,2,15,195.312,2022
Splatoon 3 - OST 2/Disc 2/2.16 Crater Stage.mp3,7,1,0,Nintendo,Splatoon 3 (Original Sound Version),Crater Stage,2,16,184.488,2022
Splatoon 3 - OST 2/Disc 2/2.17 I Am Octavio (Remix).mp3,7,1.0,0,DJ Octavio,Splatoon 3 (Original Sound Version),I Am Octavio (Remix),2,17,218.148,2022
Splatoon 3 - OST 2/Disc 2/2.18 Future Utopia Island.mp3,6,1,1,Nintendo,Splatoon 3 (Original Sound Version),Future Utopia Island,2,18,317.544,2022
Splatoon 3 - OST 2/Disc 2/2.19 New Squidbeak Splatoon.mp3,6,1,0,Nintendo,Splatoon 3 (Original Sound Version),New Squidbeak Splatoon,2,19,174.504,2022
Splatoon 3 - OST 2/Disc 2/2.20 Clean Room.mp3,7,1,0,Nintendo,Splatoon 3 (Original Sound Version),Clean Room,2,20,180.432,2022
Splatoon 3 - OST 2/Disc 2/2.21 Alterna Stage 1.mp3,7,1,1,Nintendo,Splatoon 3 (Original Sound Version),Alterna Stage 1,2,21,170.88,2022
Splatoon 3 - OST 2/Disc 2/2.22 Alterna Stage 2.mp3,6,1,0,Nintendo,Splatoon 3 (Original Sound Version),Alterna Stage 2,2,22,199.872,2022
Splatoon 3 - OST 2/Disc 2/2.23 Alterna Stage 3.mp3,6,1,0,Nintendo,Splatoon 3 (Original Sound Version),Alterna Stage 3,2,23,238.2,2022
Splatoon 3 - OST 2/Disc 2/2.24 Cozy & Safe Factory.mp3,5,0.0,0,Nintendo,Splatoon 3 (Original Sound Version),Cozy & Safe Factory,2,24,266.808,2022
Splatoon 3 - OST 2/Disc 2/2.25 Clean Room (Challenge).mp3,5,1,0,Nintendo,Splatoon 3 (Original Sound Version),Clean Room (Challenge),2,25,151.512,2022
Splatoon 3 - OST 2/Disc 2/2.26 Alterna Challenge Stage 1.mp3,6,1,0,Nintendo,Splatoon 3 (Original Sound Version),Alterna Challenge Stage 1,2,26,146.112,2022
Splatoon 3 - OST 2/Disc 2/2.27 Alterna Challenge Stage 2.mp3,7,1,2,Nintendo,Splatoon 3 (Original Sound Version),Alterna Challenge Stage 2,2,27,131.784,2022
Splatoon 3 - OST 2/Disc 2/2.28 Alterna Challenge Stage 3.mp3,6,1,1,Nintendo,Splatoon 3 (Original Sound Version),Alterna Challenge Stage 3,2,28,202.104,2022
Splatoon 3 - OST 2/Disc 2/2.29 Cryogenic Hopetown.mp3,6,1,0,Nintendo,Splatoon 3 (Original Sound Version),Cryogenic Hopetown,2,29,330.36,2022
Splatoon 3 - OST 2/Disc 2/2.30 Deep Cut.mp3,5,1,0,Deep Cut,Splatoon 3 (Original Sound Version),Deep Cut,2,30,118.44,2022
Splatoon 3 - OST 2/Disc 2/2.31 Clean Room (Boss).mp3,3,1,0,Nintendo,Splatoon 3 (Original Sound Version),Clean Room (Boss),2,31,45.048,2022
Splatoon 3 - OST 2/Disc 2/2.32 Vs. Deep Cut.mp3,7,1,0,Nintendo,Splatoon 3 (Original Sound Version),Vs. Deep Cut,2,32,207.216,2022
Splatoon 3 - OST 2/Disc 2/2.33 Landfill Dreamland.mp3,6,1,0,Nintendo,Splatoon 3 (Original Sound Version),Landfill Dreamland,2,33,323.112,2022
Splatoon 3 - OST 2/Disc 2/2.34 Clean Room (Extra).mp3,5,1,0,Nintendo,Splatoon 3 (Original Sound Version),Clean Room (Extra),2,34,97.008,2022
Splatoon 3 - OST 2/Disc 2/2.35 Alterna Challenge Stage 4.mp3,7,1,2,Nintendo,Splatoon 3 (Original Sound Version),Alterna Challenge Stage 4,2,35,177.864,2022
Splatoon 3 - OST 2/Disc 2/2.36 Alterna Challenge Stage 5.mp3,4,1,0,Nintendo,Splatoon 3 (Original Sound Version),Alterna Challenge Stage 5,2,36,142.776,2022
Splatoon 3 - OST 2/Disc 2/2.37 Alterna Challenge Stage 6.mp3,5,1,2,Nintendo,Splatoon 3 (Original Sound Version),Alterna Challenge Stage 6,2,37,239.904,2022
Splatoon 3 - OST 2/Disc 2/2.38 Alterna Challenge Stage 7.mp3,6,1,0,Nintendo,Splatoon 3 (Original Sound Version),Alterna Challenge Stage 7,2,38,210.36,2022
Splatoon 3 - OST 2/Disc 2/2.39 Eco-Forest Treehills.mp3,6,1,0,Nintendo,Splatoon 3 (Original Sound Version),Eco-Forest Treehills,2,39,294.48,2022
Splatoon 3 - OST 2/Disc 2/2.40 Happiness Research Lab.mp3,6,1,0,Nintendo,Splatoon 3 (Original Sound Version),Happiness Research Lab,2,40,310.872,2022
Splatoon 3 - OST 2/Disc 2/2.41 Alterna Rocket.mp3,5,1,0,Nintendo,Splatoon 3 (Original Sound Version),Alterna Rocket,2,41,108.24,2022
Splatoon 3 - OST 2/Disc 2/2.42 Space Center Hangar.mp3,7,1,0,Deep Cut,Splatoon 3 (Original Sound Version),Space Center Hangar,2,42,211.512,2022
Splatoon 3 - OST 2/Disc 2/2.43 The Spirit Lifter.mp3,7,1,0,Deep Cut,Splatoon 3 (Original Sound Version),The Spirit Lifter,2,43,231.744,2022
Splatoon 3 - OST 2/Disc 2/2.44 Dry Cuttlefish.mp3,4,1,0,Nintendo,Splatoon 3 (Original Sound Version),Dry Cuttlefish,2,44,56.4,2022
Splatoon 3 - OST 2/Disc 2/2.45 Vs. Mr. Grizz.mp3,4,1,0,Nintendo,Splatoon 3 (Original Sound Version),Vs. Mr. Grizz,2,45,228.096,2022
Splatoon 3 - OST 2/Disc 2/2.46 Calamari Inktantion 3Mix.mp3,7,1,1,DJ Octavio feat. Squid Sisters and Deep Cut,Splatoon 3 (Original Sound Version),Calamari Inktantion 3Mix,2,46,439.992,2022
Splatoon 3 - OST 2/Disc 2/2.47 Wave Goodbye.mp3,6,1,0,Squid Sisters,Splatoon 3 (Original Sound Version),Wave Goodbye,2,47,328.944,2022
Splatoon 3 - Side Order/01. Nintendo presents....mp3,6,1,0,Nintendo,Splatoon 3: Side Order Soundtrack,Nintendo presents...,1,1,25.939,2024
Splatoon 3 - Side Order/02. #0.1 style (Dedf1sh).mp3,5,1,0,Dedf1sh,Splatoon 3: Side Order Soundtrack,#0.1 style,1,2,176.404,2024
Splatoon 3 - Side Order/03. Leaving with Pearl (Color Pulse).mp3,4,1,0,,Splatoon 3: Side Order Soundtrack,Leaving with Pearl (Color Pulse),1,3,83.252,2024
Splatoon 3 - Side Order/04. #12.2 awakened (Dedf1sh).mp3,5,1,0,Dedf1sh,Splatoon 3: Side Order Soundtrack,#12.2 awakened,1,4,161.959,2024
Splatoon 3 - Side Order/05. Unconscience (Marina Ida).mp3,6,1,0,Marina,Splatoon 3: Side Order Soundtrack,Unconscience,1,5,240.091,2024
Splatoon 3 - Side Order/06. Origin of Order (Acid Hues).mp3,6,1,0,Nintendo,Splatoon 3: Side Order Soundtrack,Origin of Order (Acid Hues),1,6,112.326,2024
